cargo_class,distance_km,weather_severity,traffic_density,driver_fatigue_proxy,incidents_on_route,warehouse_load_factor,historical_delay_rate_for_route,time_of_day,day_of_week,delayed,delay_minutes
standard,724.4856473849453,0.5097231716035652,0.23457015987027463,3.7083891961571274,0,0.640484290457112,0.2799456307785661,0,3,0,0.0
pharmaceutical,1255.1633441532176,0.37995995225975254,0.8085527962274213,9.005234037253533,0,0.4917454772231974,0.11445160947755421,20,5,0,0.0
perishable,1004.7031462584206,0.4484852280026338,0.8339581246649568,6.15358308706906,0,0.7787716597776132,0.3245259526236804,16,1,1,35.804616352535405
standard,1935.9699075153019,0.9806482195640496,0.11155507896420114,0.07471185286664395,0,0.4717319348143926,0.3381276841318683,21,1,0,0.0
standard,1902.4237567099385,0.3502723706693276,0.9737634500127167,6.6755598900876905,0,0.6963961446663536,0.347341723170924,18,3,1,71.81091156910756
standard,1968.4860666545103,0.4521829393601079,0.6933548498991089,9.116630943707637,1,0.798373856722705,0.19137945762942726,2,3,0,0.0
standard,1739.5751222368153,0.13351555135281956,0.2725930559835956,0.1943712356784908,1,0.8390454437492276,0.1931006306813523,2,4,0,0.0
standard,1823.6256020114474,0.04795773243698764,0.4560378648144545,8.699044705514208,0,0.48862780317695387,0.10430498690584977,11,4,0,0.0
standard,473.693618595916,0.7754095145924946,0.29713861956796717,9.135446687035989,0,0.3614825025117401,0.32044036730868086,18,0,0,0.0
perishable,1670.4632385300604,0.5706831750719786,0.15002224985441937,2.2135060953445547,0,0.4530993572382088,0.3080291791305942,10,3,0,0.0
standard,1432.2713707483356,0.760704806043895,0.29117806474891517,6.035038592191134,0,0.7193919896165949,0.08491239991486199,9,6,0,0.0
standard,1927.4336922147368,0.14986279888655163,0.5800919374896184,13.500656412447855,0,0.3283144299411388,0.05704697733512852,9,3,0,0.0
pharmaceutical,1163.9605654631077,0.5718287711826909,0.8259696948354687,12.378649189196954,0,0.4112033543399492,0.38310197411133434,2,6,1,55.18941903157442
standard,216.0759750855849,0.25364247434137555,0.3635290748895772,5.751499920015538,1,0.9968323093532441,0.05604394310719558,17,1,0,0.0
perishable,1214.9278378149481,0.22806181690001992,0.3479015405478417,4.897847752338177,0,0.5676320056309286,0.270009530730509,4,6,0,0.0
standard,1388.8328096415112,0.011526014052985256,0.46800070108132263,1.7371295336759838,0,0.6475683920525145,0.20877452745276326,5,4,0,0.0
standard,479.6260059892352,0.1303407235690719,0.6445555999643463,0.492647183562237,0,0.30770501381643256,0.32209472062444233,21,0,0,0.0
pharmaceutical,818.5210978498204,0.30926811149969535,0.7516162624323093,4.164478884189102,0,0.7143354541869416,0.08070505824157805,17,4,0,0.0
standard,1217.0816574007758,0.11687876059093905,0.32679950479947384,13.163966859151337,0,0.5277090791025433,0.28883075828449856,12,3,0,0.0
standard,779.5061877671858,0.9858584404109375,0.586352467825139,13.420588318671342,0,0.671135260632044,0.26522989297288463,0,0,1,85.70634776419925
perishable,781.1480486153947,0.30863264852395067,0.38936084128088244,11.375270768067868,2,0.6682828403931755,0.34875796151989924,3,4,1,55.607921271366294
standard,309.5189463869549,0.13032394670232816,0.7163998503633859,4.911547389278033,0,0.9772202144646673,0.23149079695809732,9,1,0,0.0
standard,1884.456110001449,0.19908231282795774,0.16467492051702082,2.0107700603495564,2,0.487779898966887,0.3049022286118991,15,4,1,28.117094138807026
standard,1513.4640497654382,0.5877032283414765,0.2569248650512961,8.33746865847951,0,0.6993030443514188,0.2031540718404134,15,4,0,0.0
standard,52.42470578889892,0.06404352386478851,0.4260604198427498,9.05107010088654,2,0.5670868174961043,0.39439248552222333,23,0,1,59.11856799843964
perishable,1542.9459038432221,0.8624341301411569,0.8894147899213677,5.944029969438457,1,0.5953998669817757,0.24579387327101027,16,5,1,125.05465262201551
perishable,1492.6002356828246,0.9614996792371473,0.5733257893506902,9.683055137820965,0,0.33889134380386166,0.31373871027825495,10,0,0,0.0
standard,68.97537230326984,0.24674742066738087,0.9653961189814116,10.453546399124294,2,0.7819171088936574,0.08252730110896561,22,2,1,73.12477970006222
standard,770.7283803468409,0.45009526859085935,0.10327768528108383,10.96286329004692,1,0.43669978555304556,0.2119645744551052,20,5,1,53.795819071623356
standard,1233.1579961347848,0.02213445102949707,0.46017541365093484,7.032173559005101,0,0.6279422372167984,0.07255318618469883,7,3,0,0.0
standard,932.86377112317,0.6407102247272215,0.4190785300453842,11.082970885836268,0,0.6039887441838335,0.0925988421591584,13,1,0,0.0
standard,1567.0729315049891,0.41392605805258886,0.6002061764059684,0.356669967772395,1,0.6276987815103667,0.22714738322507538,17,4,0,0.0
standard,879.6437486371462,0.2700584661015557,0.8119646087075783,9.525661134344174,0,0.5628821971735607,0.17330668957709383,0,0,0,0.0
perishable,350.03279043498225,0.20683711061660848,0.8414480255830602,3.298875398706718,0,0.4696697902945509,0.21093805584994274,8,4,0,0.0
standard,1954.0104673339656,0.6540230776587604,0.6701946087055083,3.7872840836271453,0,0.6140998370550557,0.22365046567960983,19,5,0,0.0
pharmaceutical,521.9779859132909,0.41621703103231444,0.6415363642455536,1.2782238924942524,0,0.3323536674758926,0.1059125712559932,10,5,0,0.0
standard,1449.500005555598,0.17965928902991202,0.9490295420448075,2.6934916903045103,1,0.4696257867595387,0.17804099616008812,3,6,0,0.0
standard,329.1548077449403,0.689109081486824,0.38368740163842463,13.888115262028041,1,0.8493938600888109,0.3512091313514982,1,4,1,61.25645466303689
standard,691.5745968786687,0.5650722830366937,0.8327833141884883,5.8154618278886545,0,0.8899742717244354,0.3498138425799128,17,4,0,0.0
standard,911.9538364393263,0.8586720549294962,0.9215037270922941,12.988715581641596,0,0.8007165367117592,0.2217159453731437,4,4,1,61.52792365407043
standard,424.85240882777464,0.1174758988764929,0.4915392442651969,2.280593394699173,1,0.7427948217256837,0.31220112326193605,1,1,0,0.0
standard,927.4211739187886,0.7856666019444561,0.7291025786033003,2.8568237893792734,0,0.8678860315212744,0.3137434501163896,21,5,0,0.0
perishable,356.46750483391247,0.673516786817259,0.3770198566709061,7.809386953410997,1,0.38948164721885975,0.06543736614971285,10,1,0,0.0
standard,1140.0627510224858,0.11501093682809782,0.15887901419540407,4.893455572307155,0,0.6676778966261179,0.26381192238710494,22,5,0,0.0
standard,1344.2408424143782,0.6948207298717207,0.5865038814724253,9.014812920047145,1,0.38142095487152083,0.33158429811740536,1,1,1,108.79003473268743
standard,171.746853854621,0.4415472888798304,0.1964716508495319,5.908652060086025,0,0.8445062525762905,0.2578899207231771,11,6,0,0.0
standard,1748.7076361102277,0.9449847855558431,0.45759913080386905,11.362361324516467,0,0.6643894697834052,0.23954347854139646,23,5,0,0.0
standard,411.02472583196925,0.1416113506178993,0.8728793133283332,6.041826996395172,0,0.8670174196320484,0.23592549911947197,9,1,0,0.0
standard,489.45672937463144,0.642833390815738,0.08601818756368051,8.012888554135696,0,0.8593443975517037,0.22778221418046468,18,6,0,0.0
standard,1339.6321881619729,0.38198004546294595,0.030428535664649647,4.495024800332202,0,0.6263486637898583,0.3224078622832783,3,5,0,0.0
standard,964.0645678471074,0.9568146705908778,0.6064778473818876,9.856573824141156,0,0.6478120063479974,0.27485129569345185,6,2,1,59.9441280433504
perishable,1023.8214183835781,0.32997489529027646,0.33106132659489507,9.166278925519997,2,0.3197872466376133,0.12542600194952241,13,0,1,15.0
perishable,299.9022198981087,0.9621859094918002,0.41793770692591525,5.558014458836809,0,0.6664593032640271,0.2016718826658641,12,3,0,0.0
standard,1621.184852658996,0.9014858511007491,0.40571058865833154,3.8644494390683515,0,0.7742253432493046,0.2350188376433115,0,6,0,0.0
standard,1253.2557799032095,0.27038323531065633,0.08662022900956357,8.597461247484187,1,0.4635589882895973,0.19663280005094808,19,3,0,0.0
standard,313.99498445343926,0.8035417768264277,0.0035664326795945556,13.204123088954107,0,0.9905690193505619,0.1331535279351947,0,0,0,0.0
standard,779.2987656999122,0.995604201803506,0.8984232428642643,1.8570023363724217,0,0.9823802117169878,0.09365925048382272,1,3,0,0.0
perishable,1630.2993688333088,0.25266300217128235,0.21779856090374639,11.187632656837847,1,0.4979814163625177,0.09105931399979791,15,2,0,0.0
standard,1158.2923396739104,0.43677716932331967,0.4260789918642883,7.601884819313269,2,0.7990812795245237,0.15370076617958453,1,0,1,100.61059079406988
pharmaceutical,261.86511930921444,0.5201807365667597,0.9719257966710786,7.357835732434028,0,0.3210011677133442,0.1909293035615668,11,3,1,100.4436271824551
standard,776.9152392891091,0.2949311358038643,0.8267625819836523,13.46357806606371,1,0.7660268975356503,0.2890071754265091,18,6,1,90.74398025452204
standard,523.2540769886825,0.01526483964602976,0.10793085526270219,8.482247165959794,2,0.7368115412931024,0.39472093224665306,14,4,1,64.59517529126953
standard,1059.0578296247663,0.22012924419752666,0.5085190316125857,11.627249588479252,0,0.8755117616704737,0.3640745777451089,15,5,0,0.0
standard,1694.5542013003796,0.28193688434175845,0.730079026495016,7.202681484259752,0,0.5130555566144144,0.33479422353851734,15,2,0,0.0
standard,900.7209128686186,0.44359970131818716,0.6983927849992124,3.4979471415712506,0,0.9146071069706017,0.33480762461674385,10,3,0,0.0
perishable,895.01695921823,0.17110247841340187,0.7608418524044702,9.722863800413535,1,0.9005825189872014,0.2586227384628851,5,5,1,102.98837754306075
pharmaceutical,1815.434259537722,0.8732543566916726,0.4574546548880353,12.924476662216055,0,0.7687220721865973,0.13846588753894595,16,2,1,30.45489457644485
perishable,1173.561554389181,0.7049111327313361,0.17592292933028209,11.777221338541057,0,0.6306344082686854,0.21517907327889746,6,5,0,0.0
standard,1154.0726204249434,0.08520047755966198,0.46487244391937266,2.777090487361185,0,0.7328808690343561,0.09989390453100325,10,0,0,0.0
perishable,560.7242891570093,0.6500924511399314,0.647887249173292,4.436447666870103,0,0.8109711382719114,0.2482507106207137,12,0,0,0.0
standard,1235.0593582823963,0.6536564764056204,0.608592086605168,7.236329435631487,1,0.9826759728226802,0.058050252545521,15,0,1,92.92562378568815
standard,1173.0254114639229,0.9562211736436277,0.07052205378860743,8.002446133304913,1,0.3852097338658631,0.11631279279652221,12,3,0,0.0
standard,823.8603671666348,0.0030208713561612477,0.06495243408219176,2.7133976024193958,1,0.5191509466369693,0.2993031529868745,7,1,0,0.0
standard,1981.856353503402,0.2479324498058072,0.9652578311552119,3.220172760212304,1,0.8465014192237565,0.1469123238403598,8,2,1,62.51821962429167
standard,1769.6873816487691,0.9277914793753155,0.15180545503977105,10.623634966496109,1,0.5864260156823657,0.1969867848929293,4,5,1,37.57959122113027
standard,1511.6932656497904,0.932133915398283,0.29446246401172194,10.224443834009193,0,0.7707359800245616,0.34122133852930026,13,3,1,40.91338205950624
perishable,1097.823897405351,0.7205864193706374,0.7676344821561655,11.748923404804476,1,0.3931825820431115,0.06559531832302311,20,2,1,70.1494515422169
standard,951.016613694529,0.76576332104754,0.4096770758231749,13.061017301923236,0,0.7964131225820001,0.05795691397297428,10,4,0,0.0
standard,410.54992068523876,0.09148295792964711,0.1814648532600327,4.315655664637684,0,0.7718446730919817,0.130145502289515,11,6,0,0.0
pharmaceutical,646.1880743285162,0.5138758347782336,0.4672323823097815,12.034329391988111,0,0.7100740467625279,0.289555179545968,19,0,0,0.0
perishable,1559.2235596552598,0.2315829912889994,0.5689499707633658,9.32416507786661,0,0.8356665756516757,0.1326422923656795,19,0,0,0.0
standard,934.8104601782253,0.18121804361361726,0.45276660927807566,13.408785934485191,0,0.916078562748567,0.3522944424407898,9,5,0,0.0
standard,1770.4255573105277,0.8103032991233325,0.918946075472109,3.8090381843278225,0,0.8805118247963488,0.17314686957081182,0,1,0,0.0
pharmaceutical,338.4267158737811,0.13503813668054743,0.2846992950995043,3.775401022953358,0,0.389301866822808,0.14922891809556077,15,0,0,0.0
standard,1041.2768372265912,0.46865163699638523,0.6613321606996709,9.860108281698174,1,0.8210753594322446,0.13151958466610428,6,4,0,0.0
pharmaceutical,1311.583083841552,0.938578239586033,0.11229472140989771,12.997750836535868,1,0.6148351087877433,0.2508896242187422,23,2,1,96.56245203620051
standard,1057.8544898004557,0.18583205556534255,0.39228545766402656,11.543781547010084,1,0.5337172729505599,0.3497089471201779,15,3,0,0.0
standard,1783.992438590725,0.9779934237382346,0.7409932515849736,10.178553809106987,0,0.9157547100623744,0.1921218079910817,13,0,0,0.0
standard,1979.6483995668225,0.994287985761059,0.22481694058946544,5.422328772803436,1,0.6917292642656763,0.13838094747572055,3,3,1,73.30447956671087
perishable,275.87758376567103,0.5556171546824029,0.5897710456544126,10.048742685827635,0,0.6508643124228655,0.1973031809569526,2,6,0,0.0
standard,303.41206294999597,0.17014274017715791,0.15343702920906033,11.215338070031402,0,0.8492195468079329,0.3666764138272707,18,1,0,0.0
standard,304.1320214422361,0.31610488794089564,0.10270169136137108,10.545999517068461,0,0.6873159821656172,0.16708815363253818,22,0,0,0.0
perishable,1378.2953373375287,0.42449283267653515,0.5232327489250427,9.475351176005722,2,0.9006053097280287,0.2795117692085887,21,1,1,91.61581318973141
standard,776.7183862168839,0.30932422435822293,0.6750109960860287,0.6598375236698417,0,0.3720306674907432,0.16540883627174363,16,2,0,0.0
standard,1479.9635894685168,0.2806355798765158,0.11336706623448345,9.236009063607321,0,0.8432931450995407,0.28616524040905067,11,2,0,0.0
standard,840.6693721296085,0.9722297092163575,0.917776252372915,6.696125176760745,0,0.41468421297513314,0.3583537620412528,16,4,1,35.02077122537253
standard,1273.8331065975242,0.15336482741574564,0.22577226269746686,13.461969801695597,0,0.45766194176478214,0.2594955705047812,0,0,0,0.0
standard,1551.2231110738423,0.7333279087168623,0.11997530815930002,8.500658367278994,1,0.42561606458820656,0.3816046924958216,20,3,0,0.0
standard,1119.0210257770952,0.00041028943917487126,0.20269890835021054,8.51518158729419,1,0.4668949464164073,0.26053101675271656,0,0,0,0.0
standard,1102.0320013775117,0.5961826694023769,0.16957245653184194,13.916772623176499,1,0.8122814876811424,0.39120656270691384,22,2,0,0.0
perishable,222.05693430698722,0.9159430039540524,0.09067465061294899,1.310229056932676,0,0.7587321986138891,0.30330565603531556,10,1,0,0.0
standard,851.0243986733979,0.287934094093219,0.7978392347787074,3.8684279914049404,1,0.4608469061551393,0.278475908345628,2,4,0,0.0
standard,1114.2654487886282,0.1855259752577192,0.495537774744111,9.18511214556636,0,0.4891224557444115,0.3404416412969084,3,3,0,0.0
standard,950.8626100494994,0.651679794878427,0.3885194403786828,4.413307584481245,0,0.36950587882671343,0.05388247179936974,6,1,0,0.0
standard,1806.5249003674296,0.7126014072983932,0.9506279269841331,4.8461020710077065,0,0.5901048655441344,0.14003731227560534,17,3,0,0.0
perishable,1817.7347326330043,0.6880305189519813,0.3710083870647908,12.49702915715952,0,0.5650096141750011,0.12563172334167705,19,4,0,0.0
pharmaceutical,1652.7388921480854,0.31931688002137404,0.16697272604718938,8.110954670557152,0,0.40207105388012265,0.08881432381723209,6,5,0,0.0
standard,781.831246977584,0.2522024021593309,0.27404289192659625,1.4401181592581642,0,0.8842375286082096,0.3782253233650055,10,6,0,0.0
standard,1448.733345790692,0.9559187999620442,0.23896653358859643,4.352076200256706,0,0.8968165340642587,0.0958507460250567,13,4,0,0.0
standard,820.8124990857391,0.9232995082699295,0.49874127956330483,1.0648172709918526,2,0.3763327610311583,0.14199283392632528,7,6,1,96.8103365728046
pharmaceutical,503.55751800273015,0.4573166098928203,0.29150512395457395,7.785819068260033,1,0.4864561672800066,0.16730739384242038,19,3,0,0.0
standard,718.6601549242191,0.8461938661543734,0.5160611721863618,2.4257547492638554,0,0.8152623006475483,0.26861978741537934,15,2,0,0.0
standard,188.38103490679418,0.45232347763429603,0.6692934249467889,11.999612100351486,0,0.9089766838911568,0.3186124851070876,17,1,0,0.0
standard,696.9661425590621,0.4243890180725104,0.7772987857132578,8.082396370390999,2,0.35017109199872876,0.2616365971874696,11,1,1,109.51343613055735
standard,948.4473236592846,0.15676294759929466,0.7101577812672308,0.8312589870353255,0,0.931659225333054,0.3121340359809478,8,6,0,0.0
perishable,1913.1877448226185,0.42640605649197283,0.20559071645636096,4.212259290740465,1,0.3431460083211838,0.19074347150050686,19,0,0,0.0
standard,661.1506431282686,0.537416938599807,0.11589971924275377,8.628727341305776,1,0.7436487715688379,0.39852238292172737,8,1,1,15.0
perishable,1809.7844014507652,0.022504327428686466,0.5424501591012509,4.696976454713596,0,0.3154525947300241,0.10953231355080431,20,6,0,0.0
standard,496.27363785581923,0.4441130051754064,0.19891179120814517,7.18447336031538,1,0.9497855152211312,0.18991607308398356,12,2,0,0.0
perishable,422.38935063053634,0.7813562183952003,0.08493372177151326,12.731072125558299,0,0.5475834545624285,0.3412640549743955,5,2,0,0.0
perishable,1062.0411400427215,0.6800460563742698,0.5270943429794172,4.900503587087897,0,0.7541621527771911,0.13636606921237177,21,3,0,0.0
pharmaceutical,1361.3971701299415,0.635156988863935,0.32679418510779545,4.702220074577031,3,0.42923553935647474,0.3127950554593325,4,0,1,170.4018956534373
standard,136.44788906444876,0.9095554284372025,0.7561490119385038,11.476595778377783,0,0.5248787912029039,0.1774981377847687,9,1,1,67.79000030033868
standard,481.07843684207256,0.01803200982523001,0.31419163054841803,4.462591320834779,0,0.8231089375509408,0.11215869637919881,22,1,0,0.0
standard,938.583149677567,0.5570475861922342,0.9787171370558138,1.0914168179654917,1,0.9810971207171317,0.1911691626249838,10,6,1,84.6187523923038
standard,695.4584551672039,0.7873488484097071,0.7585231912607081,2.5332293593249284,2,0.9944373034265934,0.32467597726657343,13,4,1,151.51932135705502
standard,1439.6111047292277,0.5413353827012672,0.057693221488862134,13.283203511148214,0,0.8667756613037392,0.08918430161435073,22,3,0,0.0
perishable,1046.763162280568,0.32389555258037916,0.5088727403562762,13.066099096088099,2,0.8930351277929083,0.23063554346158105,15,6,1,88.54640267551153
standard,362.7002559276054,0.13625056509197786,0.5626205012141103,3.1473692708940693,0,0.9785827020892988,0.3094747463338877,6,5,0,0.0
standard,1794.2074896644265,0.8875630718161913,0.6953027106815977,7.749026223381602,0,0.32822168283824615,0.3130502156227984,21,0,0,0.0
standard,621.1660671925512,0.470762392387603,0.49779679703375823,1.9231534059220399,0,0.4191053128897008,0.18635534993865904,17,2,0,0.0
perishable,1475.7056624806257,0.8781151969857014,0.4834435984145732,9.4454867991615,0,0.33687444496381025,0.2132534327143057,7,1,0,0.0
standard,1570.8357692555492,0.5858521224331683,0.36793861167761277,2.5942811441373497,0,0.6508128073023755,0.34986808128185515,13,1,0,0.0
standard,1928.157515499399,0.6741921166150008,0.27146138389917374,0.6970659209024554,1,0.9709424715031947,0.12293224381174499,9,5,0,0.0
standard,1022.0895597219977,0.80426115437845,0.9462002119767344,11.54855530092319,1,0.7077053308299538,0.39740736370210533,13,4,1,152.90072362866192
standard,1250.8792551556428,0.6591555446001344,0.31759666963437194,4.55560535813076,0,0.6887828810955902,0.19673300993809995,19,4,0,0.0
standard,703.0087722850908,0.3980548406789377,0.06342132458033067,1.5193136498413582,0,0.8786804461633468,0.14640796163052106,21,1,0,0.0
standard,1372.4496221535296,0.513633383928651,0.16728473929341225,11.674655312071152,0,0.9502642172738167,0.05090977303516152,12,1,0,0.0
standard,953.5977974393235,0.8030455246758799,0.8572766360412897,10.673564685646078,0,0.7889886620677642,0.09375808644061347,22,4,0,0.0
standard,903.4221112126235,0.3736502963729842,0.5866334591233839,9.572618306047554,0,0.9267641593764782,0.3147781584813274,16,2,1,18.465564911072683
standard,1718.1616817764057,0.3881214567684971,0.7787805493770656,12.757481937823409,0,0.4226513952965619,0.2772307939354628,5,6,1,44.9156274041881
perishable,147.8292448224429,0.09569011605800115,0.8087815461396943,6.849165216188893,0,0.652384922311611,0.13627724061236607,14,6,0,0.0
pharmaceutical,1769.8267342721435,0.9145844352217477,0.8232364392110733,1.792790966215168,0,0.5552235263154438,0.37445109103226304,7,1,0,0.0
standard,1711.536183765686,0.09103631494544173,0.5506137077446087,0.8588497385316733,0,0.5327649122303819,0.342490802119734,4,3,0,0.0
standard,1037.4141944454886,0.6482091774485559,0.17712059569910488,4.458174251435221,2,0.44997520967995286,0.14424584097055193,7,1,1,91.51386234377722
pharmaceutical,1005.8955657009751,0.4131944788027977,0.14823275223614174,1.215631621923827,1,0.9257976080191399,0.16553075516946691,21,3,0,0.0
standard,755.5243676692058,0.40561939025544236,0.5739844203751124,7.497132164859195,0,0.6152584534053573,0.11466377287259581,22,4,0,0.0
standard,1988.638893779382,0.6795518365726839,0.3665143536856764,0.2029862495242103,0,0.6711778169790668,0.2748955970931628,8,5,0,0.0
pharmaceutical,266.7801988699904,0.06709373262987872,0.5580482412457674,6.212686221131263,1,0.4934174876852423,0.2953980973552076,6,6,0,0.0
perishable,1200.9197094757837,0.5937057829514346,0.4984778442378648,2.498444057950196,0,0.9739956252219955,0.18855838820373033,17,5,0,0.0
standard,1379.2791007192131,0.7720317859723548,0.6021980796975485,5.155752614140214,0,0.727847002303815,0.308005545941045,13,2,1,115.00518034983418
standard,1871.9435160230416,0.8282127578865942,0.03211179073656534,9.450477046789647,0,0.3004859251989,0.39704832803152407,7,0,0,0.0
perishable,1571.396818870685,0.1705303893937753,0.03283668063012335,4.913492794709821,1,0.48752472536132174,0.26418187256494996,0,0,0,0.0
standard,1305.5020454825162,0.8974190500781737,0.7215951708485088,4.778758420803014,0,0.9995433141017218,0.27724934951600116,16,0,1,39.46711574580012
standard,277.78401778363923,0.6561460918474422,0.19312724382271984,13.870510259753027,1,0.9823423766898498,0.18084483494868864,5,4,1,25.10275474804549
standard,778.7803578213613,0.8818548008206828,0.6521984621920563,10.063406118168007,1,0.6812315336173049,0.05370522431747967,13,4,1,41.76721164931787
perishable,320.74120296857126,0.48528071711019827,0.5465759107914545,7.194063965900719,0,0.6948820890589141,0.3838724792080217,23,1,0,0.0
standard,1768.3648283077516,0.542033345097202,0.9817944714046234,8.111259113966113,1,0.9311119476824485,0.3203206468896261,16,2,1,73.53867159630623
standard,1511.7612533491038,0.9190382770286711,0.8354058788830623,8.682556841263352,0,0.7959961583199426,0.2934488441958326,16,6,0,0.0
perishable,1527.196734254597,0.8999095433546718,0.4131345213313494,0.344055585171787,0,0.9525514703912181,0.06043369487422682,11,2,0,0.0
standard,1321.900209658411,0.448160873369002,0.616412820093165,1.1237042673534663,0,0.6353930820638736,0.3156542507345676,20,1,0,0.0
standard,1038.734897026584,0.27441263163568175,0.11728945722547202,9.088650918993125,0,0.9831305019298209,0.2845294850602815,15,2,0,0.0
standard,342.44356595381953,0.39317043456426415,0.386386042962381,5.102564023876392,0,0.6776848494217618,0.24911714202522695,2,2,0,0.0
standard,692.905029074851,0.38776432852974974,0.7338877410898743,0.7762165632469509,0,0.7513872784734023,0.26826024836949625,16,1,0,0.0
standard,316.9857953299366,0.28686687498279395,0.6226715841286536,4.165185444722765,0,0.3577968026450698,0.37142815270553625,1,6,0,0.0
standard,1463.5806285620693,0.26857960433296657,0.48447132437735785,1.8239678858994626,0,0.7281410665639612,0.052341638127308195,12,5,0,0.0
standard,362.4461132429098,0.8610629364797194,0.17652910405266908,12.828393791168498,0,0.837443162549036,0.10494025677736926,13,6,0,0.0
perishable,1419.1214228347867,0.06986192068466168,0.8031459261575447,2.8409554957436107,0,0.6075130424372398,0.36316501890388936,3,4,0,0.0
standard,1399.8980097120143,0.6776111820995941,0.2731666044115769,2.0116767635167343,0,0.6517067469495086,0.052873733276242604,23,0,0,0.0
standard,945.6437340330134,0.1728200514564523,0.8204790816619095,8.766363439240632,0,0.5753291947961697,0.36627265000767956,5,5,0,0.0
perishable,313.695875530202,0.34450589339406323,0.6116090627949935,7.306767023875658,0,0.9783290550910779,0.06037114814647977,19,5,0,0.0
standard,663.8616109613715,0.06154303413483686,0.37273142794878744,8.063054356501087,0,0.6336369654244363,0.3227682251512451,22,1,0,0.0
perishable,674.1815626973253,0.26997363685546205,0.0406052219599915,6.103274072564413,1,0.3883479409418707,0.3618231238986778,8,1,0,0.0
standard,1415.7510096294222,0.7684210711172421,0.23241884434437687,6.540370353049814,0,0.32021052798705507,0.2643845404947968,13,0,0,0.0
pharmaceutical,271.79888785676246,0.8850153245472586,0.8890709254881639,10.903165781859814,0,0.8407284379488333,0.2745043684619589,21,0,1,47.4858790004963
pharmaceutical,1666.683860121377,0.22152715190236705,0.8179743438957174,3.0789105875593434,0,0.6833709939056632,0.06769730617538762,16,3,0,0.0
standard,1533.9642158625322,0.46354783925892185,0.5748533129340979,5.551410239637278,1,0.30193935375608744,0.123811926526309,7,3,1,78.93381823651303
standard,413.29849043983415,0.4703240479372064,0.46632246396212695,13.40955538899129,1,0.5677658461553052,0.3648151223392848,18,3,1,91.62577279683914
standard,1452.3705444688344,0.8735753057597342,0.6471426793301092,2.6597998166046324,3,0.9398344891118995,0.33830060792412203,20,4,1,167.19514215678407
perishable,1353.6007038622524,0.7627990528758054,0.4662481278433015,4.112830330586139,1,0.963428448236541,0.07084168626793884,1,1,0,0.0
standard,1508.8355602163062,0.5130772183680499,0.6443048407191403,2.6819369400038675,0,0.33749147384196304,0.33454478885092165,16,3,0,0.0
perishable,418.41068312495423,0.6707472004717734,0.3074040996601579,0.2869369490138989,0,0.38639568958901094,0.19821957757131753,6,4,0,0.0
perishable,357.3011282051138,0.8473550539093668,0.8384972179114751,3.777618950583385,2,0.30340924152365206,0.2462529336780112,2,0,1,142.9703869081954
standard,511.14377254937074,0.009538954025544943,0.7019178934652667,0.6505442434713484,1,0.9080715985826673,0.08794191029035509,3,3,0,0.0
perishable,763.4498211405025,0.4028900310500486,0.3299756284276918,2.165591769692867,0,0.34962035807786335,0.18952541369752235,17,1,0,0.0
perishable,1597.6467130198123,0.9072431672770787,0.8306661148234412,5.077548980946605,0,0.3755301065539272,0.202218679889967,13,5,1,44.600539420700265
perishable,1488.9516780837575,0.7403130308439514,0.4873425308531789,0.2900970389654154,0,0.45933585470231286,0.28432092084675586,19,2,0,0.0
standard,1854.6306049431396,0.5428413743340746,0.17463886473746149,10.541391923030032,0,0.9420746861517342,0.28013735616896546,12,4,0,0.0
standard,164.3276402423001,0.5296445270351334,0.07771246200352666,11.138246192773655,1,0.7817638051005373,0.24210606812589386,16,5,0,0.0
standard,72.53474797766192,0.3477700976044378,0.6996057476372204,5.7597932338570805,0,0.7318169518372142,0.06100609535749177,11,4,0,0.0
standard,1413.3207179165584,0.5205205336415145,0.8651208042080106,13.785323711239771,0,0.8492598339712021,0.10652537269564685,6,0,0,0.0
standard,594.610616798623,0.6553831994634532,0.8074419885945436,9.505914807307787,3,0.7852991483497659,0.10609421044295006,2,0,1,175.0795131747855
pharmaceutical,701.4538462909442,0.4183630384287931,0.6556510302221519,10.412104471730485,0,0.8221487744768288,0.3607063513903476,4,0,0,0.0
standard,1116.2639505332988,0.714153146392174,0.14137505560476804,2.692205931325868,0,0.35155950708857464,0.3655983862969085,20,5,0,0.0
standard,249.7055900972571,0.8612322272603858,0.09404407597665354,11.724126719503987,0,0.7128357075086977,0.33227438919660457,19,3,0,0.0
perishable,1303.2541122686969,0.15468484818486117,0.34502962301172535,13.230649572301086,1,0.8272451010791151,0.11120777972939119,0,6,0,0.0
standard,684.0375201507429,0.4515470228174244,0.8549108903987688,3.308342332033085,2,0.6959610342333069,0.34405306836489985,13,0,1,175.95505680882886
standard,1283.7944923869336,0.4080200912850811,0.9617362703066642,9.610500121409322,0,0.30825641135516685,0.11565803776080175,8,2,0,0.0
standard,1676.3134804931024,0.6874648040497281,0.24136085484707126,10.457174681286638,0,0.4477839226380155,0.2441207438996031,20,4,1,40.81273227031258
pharmaceutical,383.66710000798787,0.24986746525792936,0.76209567058172,4.272368405333687,0,0.9740299979468934,0.30685672422095356,14,6,0,0.0
standard,1865.2025311833145,0.6402509149522763,0.5738692169072057,6.65012603601215,1,0.7932862486448007,0.06804635190944895,1,5,1,43.53267491873599
